,Bottom T Mode 1,Mixed Layer Mode 1,Salinity Mode 1,SSH Mode 1,SST Mode 1,Bottom T Mode 2,Mixed Layer Mode 2,Salinity Mode 2,SSH Mode 2,SST Mode 2
1994.33333333333,-0.0308423074848254,-0.0349557364487569,0.0865226312064301,-0.230780783036376,0.00502556485089702,0.0999428894206876,-0.0192119798343725,-0.00216518897347323,-0.0173460653383659,0.06575947154994
1994.41666666667,0.0401524435152587,-0.0408516741973351,-0.0347008686875268,-0.0427808454651303,-0.00365367265551145,0.0704015113991586,0.00599936246941057,0.0512878273537539,-0.00459141352119312,0.018300023147685
1994.5,0.184064515470911,0.117073548943881,-0.0577836251615046,0.00768872717919807,0.0063416497549182,0.00128079064333314,0.0647480811750125,0.0260631542691753,0.0774275761382761,0.0307637333723533
1994.58333333333,0.123474575854189,-0.0110396659458698,-0.0160012273383048,-0.00931357818673241,-0.000159225780962002,-0.0140904341859511,0.0587285549966806,-0.00355994672828193,0.0635197091302904,0.0432076796108672
1994.66666666667,0.0611575798233925,-0.00742570452430741,-0.0312981931747396,-0.0349945992501528,-0.0313570198514947,-0.0585018221424521,0.0136587500419814,0.0406273572495853,0.0311718165178296,0.0302267207572497
1994.75,0.0128622477480415,0.0316676552757419,0.0105278889651829,-0.0255017639618869,-0.0179045932283089,0.0278970164699321,0.0591330133350448,-0.0463299669481736,0.0231058428537586,0.0709362797807039
1994.83333333333,-0.0422254976773296,-0.071328888645968,-0.0184382385462307,-0.0986049938567909,-0.00665218374403786,0.0697500451449805,0.0624658677981082,-0.0303501932921008,-0.0925409138385825,0.046257472448567
1994.91666666667,-0.0866187767702203,-0.0344912633744752,-0.00249832255341011,-0.0967250176587939,0.0165841859583983,0.0749911437827047,-0.126997238912743,-0.0194098756882202,-0.129451156428678,0.00701205533240016
1995,-0.0602345531105148,-0.0501157102925395,0.00816811835126994,-0.0606075837696258,0.0177248450855932,-0.020669327297241,0.00754124201484339,-0.00158204375767021,-0.0773366261957206,-0.0638399370472343
1995.08333333333,0.00174554323103231,-0.0300753279475988,0.0679265523273586,0.0401847405908271,0.0212274918327971,-0.0856116461987035,0.0978389756033086,-0.0784420472642183,0.00993033262943264,-0.0601794521125181
1995.16666666667,-0.0188134336593544,-0.00949798954403644,-0.0342049545474694,0.0831714065809577,-0.0604541987010096,-0.0488831357853873,-0.0147533454874614,-0.0981405489927831,-0.0227530436022785,-0.0369370965377781
1995.25,-0.0543378805542349,-0.0256734545808397,-0.0248426890971206,-0.0214800278409836,0.0209150136722834,0.00801263236424886,-0.0216046584415249,-0.0527041593349947,-0.0783671428971245,0.0382006182700954
1995.33333333333,-0.0303208083411781,-0.0582743959865802,0.0708441208251379,-0.0600450033662444,0.072677907821156,0.0196939005570668,-0.0358317663598737,0.00615205529184415,-0.047936411871999,-0.00315815380039823
1995.41666666667,0.000170243265379734,-0.054593752528274,0.0215880626034845,0.0408150794351526,0.0206932581145979,-0.0265796453423719,-0.0121491800750603,-0.0742854724981934,0.0040933684856791,-0.0136425186908598
1995.5,-0.0437199941548797,-0.0334661832603622,-0.015791507979376,0.0643754068376502,-0.0490001193585199,-0.112547960196379,-0.0229369940834271,-0.0704441285634102,-0.0466375870189253,-0.00512548011299086
1995.58333333333,-0.0773177542270406,-0.0239855734696652,0.116476632165863,-0.00309493252051058,0.0157889889960279,-0.0152041658179902,-0.0993850583346544,-0.023664381880387,-0.00639525293925186,-0.0601691435741843
1995.66666666667,-0.046316586887547,0.0353562896736752,0.0735506946060659,-0.087868343645279,-0.0272086150047432,0.0480263499313221,-0.0391905489362654,-0.0721626713509911,0.00234987700042313,0.0315782662739399
1995.75,-0.0153988217565556,-0.00606596838690964,-0.0281764643810362,-0.00705177366671082,-0.0402645901177832,0.0381981911525364,-0.0415850567590009,0.0351410170523468,-0.0355003728958248,0.0471124056922916
1995.83333333333,0.00764459286218762,-0.0169359898510142,-0.0104076788253026,-0.0325784163380004,-0.0565584246415149,-0.0213779492741565,-0.0278846261295938,-0.00135252533235576,0.0178323189878631,-0.0174681589602319
1995.91666666667,0.00524515771038704,-0.0109130815808938,0.00959679673189337,-0.03727228960391,-0.0221627071135909,0.00367997461149735,0.0141264641130336,0.00190161970821616,0.00896695027035758,-0.0192472805092703
1996,0.0143136000909465,0.00578232305624413,0.00562014799172286,-0.00258625904085867,0.010950817613869,-0.0082474537488957,-0.0467422524638516,0.0632314864020276,0.0173784418675138,-0.0050145192408028
1996.08333333333,0.0090835195892393,-0.039115211895786,-0.0126973454096872,0.0661489086024562,0.00170496577515384,-0.100126148596664,0.064345760836375,0.00490621413415516,0.00657488935364224,-0.102792990069633
1996.16666666667,0.0499864831991881,-0.0636775365588814,0.0519685319385783,0.0126190426812029,0.0382727986012504,-0.0380057680060839,0.107874745009641,0.0259248766202513,0.0589670836180797,-0.0683291691189536
1996.25,0.0873567294321677,-0.0103075269833351,-0.0553706687492831,-0.0705385063180468,-0.0143892387667268,0.0475391261193514,0.0795213287637727,0.00723283013112856,0.10582293100708,-0.0553603887467061
1996.33333333333,0.100017940185872,-0.0665531346871791,-0.0863854221671522,-0.000301827978046897,0.03557647714006,-0.0530927940963118,0.0261443219380378,0.0273816882280963,-0.00948051017268606,-0.0282182833157838
1996.41666666667,0.0630402148723499,-0.0702654870061602,0.036760925512419,0.0161927901831023,0.0523919641990655,-0.0192636843600108,0.0310939846818184,-0.0132960970797752,0.0178475000376662,-0.00504921803028485
1996.5,0.114387134513391,0.0037628089538335,0.0558144051920041,0.00304380220439131,0.0595889042618874,-0.0144475864507933,0.050336355861236,0.00577861154866995,0.0443437832868668,-0.0256558622577252
1996.58333333333,0.0979300947596469,0.0131134890640536,-0.0255837141489788,0.0506616668736357,0.0315398589761382,-0.072686599638998,0.0105832342821015,0.00841975876876061,0.0349581635519737,0.0295908332315304
1996.66666666667,0.0430319811354398,-0.104509775253428,0.0389108579954297,0.101267420582682,0.0235675320619911,-0.123190130176846,0.103409980121219,-0.0742070118458325,0.0259179106681726,-0.0421012389638176
1996.75,0.0297835515815221,0.0130379055724295,0.0103256550905915,0.0674404825326433,0.000641883809956083,-0.0928746710336566,0.0236908612370263,-0.101579629061537,0.0475593113391116,0.0319416807822812
1996.83333333333,0.0124516256631734,0.0263229803955406,0.0341737782847782,0.0260382413212492,0.0339784391926403,-0.0628778662104379,-0.02149909404868,0.0493016590900479,0.0178241202140065,0.00883278560361087
1996.91666666667,0.0240816614560574,0.0041720860700092,0.0262317403522194,0.113368459886833,0.0388329890502032,-0.0809347669099687,0.01455640445659,0.0123666950465672,0.0239079839295073,0.00605158163735985
1997,-0.00608049983760671,-0.0818538650166437,0.0232960105828727,0.0210129674361837,0.0405302623589148,-0.0440203648654435,0.0670746273204854,0.0602918393292109,-0.0486609400687038,-0.0256089011305222
1997.08333333333,-0.0317094319919782,-0.0672180632451146,-0.0404752635199574,0.0956296669386718,0.00447177670986896,-0.0504356061915057,-0.000463507375137783,-0.0050352331720232,-0.0869040577001519,0.00533507102903625
1997.16666666667,-0.0352464423311384,-0.104405651529156,-0.0235942089626067,-0.0278426628976716,-0.00173573817854529,-0.0709361997785235,-0.0248164062589058,-0.0158412514240256,-0.114087800624381,-0.0674714003929461
1997.25,-0.0162929252431509,-0.00576832802523339,0.173512374334087,-0.0141290405426721,0.0758494393902243,-0.0129796194748114,-0.00457712432708059,0.0364844851511963,-0.0171117157180624,0.0442799168228605
1997.33333333333,0.0363396695633931,-0.019289739736444,0.0869852339720205,-0.0527798224313842,0.0341039818167406,-0.037358786104156,0.0260248084021908,0.0905803467145705,0.0358018389190015,0.0423648042780065
1997.41666666667,0.00294277199232141,0.0605231391554926,0.0747089512268634,-0.0206902475846428,0.0415137781118923,0.00458562618389799,-0.0345580397962464,-0.0678505709462581,0.0669123542079129,0.0540047106299623
1997.5,-0.0501577089217703,-0.0256099807283391,-0.0126630317851798,0.0360575648906123,0.00335390642284833,-0.0282032081388985,0.00591678534445474,-0.0981624627799486,-0.0124754792203585,0.0199954243615659
1997.58333333333,-0.0723030373711557,-0.0551922347391601,0.087007363948205,-0.0594564551536677,0.00878430420333965,0.0320056145012137,0.010762389473754,-0.0495514315841441,-0.0101018117746065,0.0375213459082744
1997.66666666667,-0.0192925183617437,-0.0311324648044367,-0.0225181650864533,0.0527196111794741,0.00686165275979552,-0.000836253239141044,0.0269656651738743,-0.0414512696899697,-0.0181700461158277,0.0237813979972227
1997.75,0.0151185094259802,-0.0645451113033609,0.0380160460072343,0.0708087793128869,0.0315856588111788,-0.0186684754467903,0.134610753554251,-0.0783759106825318,-0.00355954036478314,-0.037408259082799
1997.83333333333,0.0464081244110817,-0.0541967490760281,-0.000194660239379753,0.0305655898931659,-0.0277436567172337,-0.0350976147689157,0.143786231377917,0.0261106659584812,0.0480042632640467,-0.011479285274367
1997.91666666667,0.0403501172835639,-0.0702230917212573,-0.0246027264565541,-0.0292514507288109,-0.0539731553314382,0.0154998767218143,0.121344516686282,-0.0267808224411019,0.0392340178529922,-0.0499157748017086
1998,0.0236682504484428,-0.0893849390003663,-0.0432093845970142,3.17188085389615e-05,-0.0836053582944802,-0.0526349831396936,0.0686054698517489,-0.0217945268990357,0.0177747854313958,-0.166298811991209
1998.08333333333,-0.000130697363960627,-0.0287574602413921,-0.0493930084891082,0.115037340381302,-0.147011902921993,-0.0669042843787632,-0.0398239418229763,-0.0300710308026031,0.0337881339245298,-0.108357771705711
1998.16666666667,0.0193844070928232,-0.0747552715444826,-0.0780252568862573,0.066912887273736,-0.0948263988106788,-0.0884183605321868,0.0759936577073543,-0.0740157781537628,0.0453541740411592,-0.121662928667796
1998.25,0.0479218744063823,-0.0496340047341368,-0.0278373565373879,0.0868543546570968,-0.0357242487867016,-0.1161546046811,0.0860665036163601,0.0529246501966199,0.0327877115000636,-0.0393195790277841
1998.33333333333,0.0238879047421854,-0.0191085248631335,-0.10133659339979,-0.0146824167949727,-0.0837512840900471,-0.0675689967094589,0.0556350539637567,-0.00816687757506694,-0.0193270879087367,-0.0216200856663237
1998.41666666667,-0.0040167351240069,-0.0680301980525007,-0.0585691093954828,0.0393227000921434,0.00421546284220511,-0.0267998842252567,-0.0162592072835986,0.0125478965549108,-0.0813971101079282,0.0483719820204697
1998.5,0.00242536870112687,-0.134569414556677,0.0506365230105144,-0.0346762271442457,0.0262142028952069,0.0054468886967007,0.0542312444020486,-0.00372235135813445,-0.0454114266075476,-0.00722458100059946
1998.58333333333,-0.069080138217841,-0.087436494033656,0.0980338146354299,-0.0315855922313585,0.0160526515500414,0.049336913450315,0.00712614807769269,0.0322537013925633,-0.0183222497450386,0.00568908676918309
1998.66666666667,0.11517996344917,-0.0856780693685123,-0.0666148241280166,0.0497765591623529,0.00656373750065768,-0.0398765374413746,0.0787526181133225,0.102430207822575,-0.00473891360944525,-0.032314969599621
1998.75,0.0384694323112243,-0.120022115543258,0.00817890721414941,-0.0742558102262652,0.0154146762139331,0.0195378493805192,0.079173473127222,0.0396567051941844,-0.0102467139507784,-0.0539453130860196
1998.83333333333,0.00225283611048508,-0.139465673506412,-0.0131600200044898,0.00590548168946721,0.0258695516578574,0.000351610143757618,0.132732373932638,0.0703450025431542,-0.0435117430347669,-0.0602205593367683
1998.91666666667,-0.0521484254100991,-0.155172115498934,0.0493744141305561,0.0733066173359032,0.0478126564768136,0.00789175553697569,0.0510724310210892,0.0596674288967618,-0.119879507224584,-0.129913582021791
1999,-0.0640535016498614,-0.0695940568858134,0.0473285395492446,0.0293574591205126,0.0524484649380719,-0.0119015842997078,0.00675195477396733,-0.036925165280121,-0.101453843897368,-0.0641329372736225
1999.08333333333,-0.0761140557784848,-0.0375774463357626,0.0469997575244707,0.0775512213756001,0.0393583063028613,-0.0587724838334591,-0.0299008049484801,0.00113805911923671,-0.108662884098605,-0.0353786693829319
1999.16666666667,-0.0108752647823615,0.00676974611797234,0.135324708666624,0.0536997276622358,0.0963510945750104,-0.0264947243864845,0.00354540185621251,0.0165526968880249,0.00197795461473029,0.0166412046386537
1999.25,-0.0302781452782378,-0.0316539898004053,0.0545203369420015,-0.0413324792810159,0.079272677325052,-0.014229624273323,0.0330464616517384,-0.0288510010506936,-0.0569962522219859,-0.00592136288546457
1999.33333333333,-0.00560347267701343,0.0458101187576362,0.0498292055272943,0.0296665826779759,0.0481757422728649,-0.0291748431187129,-0.0489797424094664,-0.0140288027464001,0.0250981600646763,0.0604468321432048
1999.41666666667,-0.0384924162073174,0.000696999644175701,0.126809301764972,0.017725162266914,0.0462968641406901,-0.0208076547412355,0.0135408436339042,-0.00313137580200482,0.0285431570314872,0.0416110031077147
1999.5,-0.0494696248884067,-0.0264355904567371,0.0217103556722491,0.0938786094996978,0.026210418263953,-0.019987404833772,0.0105471005724398,0.00651342468108438,-0.0203628126035698,-0.00100002588888624
1999.58333333333,-0.0633386038236696,-0.038874453133484,0.016687114425632,-0.00102830865459589,0.0282685164465253,0.0532754937460979,-0.00970084208577692,-0.0842950877755895,-0.0579109160611905,-0.0026474524064156
1999.66666666667,-0.0154948942886838,0.0390896653981951,0.110391529084354,-0.0250455362156285,0.0328198359017668,-0.0204259840100938,-0.0419913252859435,-0.0508226524010622,0.0291215305620198,0.0483338578475729
1999.75,0.0142199626140421,0.0334233420756367,0.0258497422025947,0.0578859247290414,-0.00967643700238959,-0.101213890181491,-0.0293925668342711,-0.103903543659605,0.031222457376183,0.0283874753188723
1999.83333333333,0.00486165428860898,-0.0344247898514229,0.0170136444170478,0.0210337880276576,0.0040510715050274,-0.043681793291427,0.0436754933868149,-0.023362133853393,-0.00221009716743893,-0.0368802629020129
1999.91666666667,-0.0288670396625115,0.00820522366286404,0.0316362299559404,-0.0125734149447953,0.0340146742190917,-0.00481578033773477,0.00790095572597431,-0.0063426865497709,-0.0262840090886026,-0.0437403102723661
2000,-0.0253386737368722,-0.0159363754059224,0.0630398740540532,0.0307254465706622,0.0709889905455502,-0.0157685126500956,-0.0068522718390916,0.0404008947648501,-0.0367716584801374,-0.0399830058859438
2000.08333333333,-0.0107017759240332,-0.00813788469110043,0.0250074397747371,0.072205047009074,0.0216720758742413,-0.0488271781769977,0.0128249159565051,0.0508163128397911,-0.0133393473781747,-0.0123734918550389
2000.16666666667,-0.0411165423597421,-0.0546046913031026,0.0265926804151947,0.0267314562200576,0.0383967173169613,-0.0139675472953464,-0.0150681466904203,-0.00776792752844645,-0.055696478578256,-0.0710010237376252
2000.25,0.0188610732154032,-0.0460656388201241,0.0640216382191478,-0.0659856680579723,0.0524939479661933,-0.0211804388159319,0.0169290831513477,0.00474282030454753,0.0170966767849686,-0.0535698677134394
2000.33333333333,0.00355643354848646,0.0160971934920773,-0.0155787213712549,0.063101109997269,0.0192622855672367,-0.0494485199509727,-0.00105864461317375,0.0466151987790017,-0.00178264363910454,-0.0381289969802736
2000.41666666667,-0.0459547319803036,0.0144724142234928,0.0633675345912922,0.0764378623074098,0.0579017296911431,0.0115309459936159,0.00020715715605722,-0.0467649598622905,0.0139276029952708,-0.0278320474037451
2000.5,-0.0153530000297896,0.0144638981331291,0.0303378962888435,-0.00923765311052057,0.0398262728060462,0.00126845686574824,-0.0355386945364817,0.023679121724866,0.018848758675817,-0.0299128873615041
2000.58333333333,0.0155860500042538,0.0640142700509128,-0.0204930362479857,0.00772427686874203,0.0385815828254084,-0.0294022738256303,-0.0197337281174217,0.0492719196776276,0.0292625475912014,-0.0140834135795866
2000.66666666667,-0.0133259403261355,0.0595076886265795,0.0274349062706822,-0.0342705939706026,0.0183842757786075,-0.00601539214160737,-0.0448297890466489,0.00574795030719894,0.027810363264234,0.00108353395348592
2000.75,0.0241564904618602,0.0899967219731535,0.0269234984239101,0.0435459375059144,0.0220181719868795,-0.00435523799721179,-0.00663268713624276,-0.0586163461148507,0.074043521683869,0.0210036219816289
2000.83333333333,-0.007343690111475,0.0620465010655073,0.0147351647185606,-0.00350639713428513,0.0402018502344395,0.00739984292516491,0.0357450149141217,-0.0577988106715266,0.0251745459879862,-0.0235707565129185
2000.91666666667,0.0236997638260405,0.0967605219887165,0.0553765446864849,0.0258242602366748,0.0411997002102077,0.00219122119414542,0.00408988476168819,-0.0157226307388205,0.0591745020463769,0.0639485436332874
2001,0.0756242654684415,0.0864027059841663,0.0127524219489731,-0.0116883143608342,0.0405956065932414,0.0450295214150024,0.0541060096653428,-0.0228439964861991,0.110202952963757,0.08300221002026
2001.08333333333,0.0254414507071394,-0.0021075535022604,-0.055586121010788,-0.0614904968761548,0.0108589361625793,0.0728758212362299,0.0919399231249322,-0.0065862095836681,0.0163013175409524,-0.0520972893763878
2001.16666666667,0.00708980602564919,0.0340385849468244,0.0794596174273135,-0.0265039580064119,0.0306834294749065,0.03266629080366,-0.0013527846507123,0.0151244068453369,0.0285712384587082,-0.00710473624815683
2001.25,0.0194084469825765,0.0439561193419038,-0.0477673765391926,0.0270400177896735,-0.0444380434368063,0.0303264178769659,0.0733266175514375,-0.0394136874685791,0.0349459874533266,-0.0220540468936992
2001.33333333333,-0.00239364726253347,0.0653538771143125,-0.0188882187017866,0.0608002948197164,0.00804768213370363,0.0488959427113557,0.00932414757109415,-0.05156552559262,0.0206506322156171,0.0108336195054925
2001.41666666667,0.00393910383661364,-0.0151636674243347,-0.0313340695959988,0.0177142558278787,0.0614861353119265,0.0200219090677511,0.100529290301962,-0.0473267771914686,0.00573911449207685,-0.00477141926760819
2001.5,-0.0446759933377927,-0.0144028881468272,0.0688862979114675,-0.0275399037547995,0.041118251642223,-0.0245486220224182,-0.0398932545067394,0.0383479891309503,0.0264431675848335,-0.0404589882087419
2001.58333333333,-0.0453701779315601,-0.0153891749675427,0.00872829705523391,-0.0267665678298666,-0.00957437748912243,0.0294254804966352,0.0670420276375963,-0.0373576421881704,0.00622414095990363,-0.0455407024773823
2001.66666666667,0.00229064427795918,0.0170166023729839,-0.028981101189255,-0.074430057884513,-0.0218981406655154,0.105207218894391,0.017787728173344,-0.0647037125364117,0.0309152792992056,-0.00458753349094981
2001.75,0.0483379571957779,0.0688427762662661,0.0170759525499566,-0.064694845575387,0.0432119756186002,0.0758356059258805,-0.0485660931275413,0.0266349818712829,0.0752295024679759,0.0223947759515584
2001.83333333333,0.00896934761363402,0.031018744853821,-0.0348770572543206,-0.0644280009730544,0.0471680358226758,0.0335347670047722,-0.0150729453722764,-0.0107081714867731,0.0203732228517433,-0.0354341866406128
2001.91666666667,-0.0773381046895706,-0.0358476770843117,0.0336184939831251,-0.0171362791875162,0.0632078065687674,0.0120861227925369,-0.064548533413567,-0.00960329324445368,-0.0928542151223204,-0.171102758870298
2002,0.0179689613794172,-0.0279765711929214,0.0433541369231685,-0.0418752400763225,0.0843830134101726,0.00381212627445241,0.0517935559920552,0.0358366269174109,0.0117571269653257,-0.0421661514501747
2002.08333333333,-0.000206391950559501,-0.0414346183960153,0.0962748211067676,-0.0142197994174744,0.102051765966664,-0.0140700501201095,0.0119440658405332,0.0068157094257383,-0.00416581638817194,-0.0858666734757064
2002.16666666667,-0.0140549049134354,0.0354313077341058,0.0201990529615928,0.0866910791238797,0.0692116356993524,-0.0192633227015104,0.00791308317697632,0.036940137456434,-0.0367834733670233,0.0467333159271346
2002.25,-0.0720327542670223,0.0170150060039037,-0.00492081830836671,-0.0746893426670034,0.0191449963838272,0.0323659266035835,-0.0228746291161351,-0.00876558523342477,-0.113039420848556,0.0415371532257921
2002.33333333333,-0.0295759484666386,-0.0240352797523478,0.114004984401559,-0.0957119272781348,0.0886062811583909,0.0608350520641643,0.0245967503998639,0.0254308937973449,-0.036702275432677,0.0205274351798453
2002.41666666667,-0.0785785601584381,0.0507517297961653,0.089934883992264,-0.100907737760349,0.0522564318474152,0.0540816816061988,-0.0227444891827276,0.0585637630135949,0.0149499343413682,0.0161727817470367
2002.5,-0.0644644158145157,0.01849305715313,-0.0231685673061975,-0.0128692846505018,-0.00380246147331537,0.0655426981062063,0.010697393181773,0.0178064576752381,-0.0015856319731492,-0.0159031498985558
2002.58333333333,-0.0931459616420321,0.00250207260506962,0.0902480266493771,-0.0743782017429414,0.0147545178311523,0.1029125341404,0.0103388605489925,-0.122773560603387,0.0195419668262417,-0.0360574188559701
2002.66666666667,-0.0255515696756539,-0.0291571599609908,0.0573638584828487,0.033593196913883,0.00968328177576198,0.0323515270453569,-0.0106210521929972,0.0609684071121084,-0.00690287121532504,-0.0324890369070841
2002.75,-0.0314355959504078,-0.0492345853799244,-0.0320001769781006,-0.0316551279002723,-0.0277363110208198,0.0470789662505366,-0.0237809854267849,0.0390066437696111,-0.0487859833276268,-0.0786082677307003
2002.83333333333,-0.00817922986527527,-0.0575719880687365,0.0074717703653797,-0.00937042121477845,-0.0280018383499206,0.00413220344129341,0.0923332732688075,0.0605258925476626,-0.0154634425326133,-0.0527178699738816
2002.91666666667,0.0604921376129186,0.0100733811721955,0.00298176280998478,-0.039147050822665,-0.0449323764013269,-0.00231330737257088,0.0715734480084312,0.00231318838165929,0.0930068205419592,0.000491922681080536
2003,0.0771786936562109,0.0630038655501869,0.0233756204603271,0.0334304628925603,-0.0303695202753969,-0.0426168009102381,0.069414278447447,0.0137962800924972,0.135291396426338,0.00285756994142253
2003.08333333333,0.071834376259708,0.0264212876549465,-0.0804773589427298,-0.0286609453331273,-0.0390171377268693,0.00883091448373838,0.0496134549809968,0.0062565025228863,0.104104105142356,0.0210415896830959
2003.16666666667,0.0253213346122964,-0.019442232263278,-0.124661617792151,-0.108705012504479,-0.18218868499933,0.0491454955178583,-0.0248741766482737,0.0755670600218935,-0.0334751070587607,0.0236290085468671
2003.25,-0.0169820330624057,0.0157530871492428,-0.130291613833185,-0.0593496884411341,-0.154208048665254,-0.0213018995085347,-0.0597060269707237,-0.0208429770944148,-0.00165379131226474,0.0259400062077708
2003.33333333333,-0.00236071685760878,-0.0336140098220743,-0.10603977673205,-0.0601651460435443,-0.127775536606192,-0.0205593482766082,-0.0303949924768568,0.0388950081023186,-0.0407212291569158,-0.0159030411341336
2003.41666666667,0.121140689224659,-0.00272735621943809,-0.0708454247810702,-0.00313869099097248,-0.106999897135393,-0.119650727103112,0.0499742456921109,-0.0546309338919177,0.0159342838770514,-0.00279759018692001
2003.5,0.126226392574858,0.0174322242490747,-0.0560254581029591,-0.0131003117164787,-0.0850724625655272,-0.0498349010535682,0.0913950692719891,-0.0248403318912955,0.0714702145655593,0.0109231960844314
2003.58333333333,0.217388953346449,0.0682201173621827,-0.106999243067335,0.0555376324392198,-0.13870967192895,-0.152083125539451,0.113829621924719,0.0433999281677636,0.0824025175598711,0.00116491444417664
2003.66666666667,0.0867968263711383,0.0490644679436997,-0.110405194380173,-0.0206985384703643,-0.0758869222143252,-0.0134730870681033,-0.0148331404669254,0.0831771745008551,0.0639388478417346,0.0346111642899423
2003.75,0.0302050236619519,0.0155501632857676,-0.0222946190853513,-0.0515598645868414,-0.0460193226380997,0.0314113078945731,0.0408812954130613,0.0162060370742066,0.0419080479230628,0.0443484720344159
2003.83333333333,-0.0381937036284141,-0.0536198093758613,-0.0311958728177282,-0.00419204394074877,-0.0479077432721256,-0.00137983025743445,0.0294406914997911,0.0519425084781828,-0.0647363400550647,-0.0511769489612955
2003.91666666667,0.0290959028661042,0.00448229113527968,0.0494558435206963,0.0368519874137428,-0.0194393657841472,-0.0347222458123603,0.0325068673811125,0.0865307562474765,0.0421677346173417,0.0402420019875612
2004,0.00857537807811258,0.0703106291876893,-5.60783208593334e-05,-0.0487906613942961,-0.0280102335589459,0.0106483099551795,0.0258814727766128,-0.042522019860453,0.0374233042468558,0.0853786880209954
2004.08333333333,0.0447659783626471,0.0278069089458614,0.0605205598415673,-0.104516440676891,0.00313698303584712,0.0674381234231799,0.0223152791611914,-0.00261046531181025,0.0474035227098705,0.121543541031239
2004.16666666667,0.0307697979490118,0.0449551696737599,-0.0634172889945105,-0.0446509399393763,-0.0283156623470746,0.0572498627335307,0.0415414105444214,0.0457276074574107,0.0415171393935687,0.040362742798037
2004.25,0.0303137337462977,0.0243309057888776,0.0332470735985147,0.0263257122682306,0.049870197592332,0.0112713672125743,0.112620186390346,0.0591552398325481,0.0519646548293808,0.0130093785434307
2004.33333333333,0.0090230731965751,-0.0081811902125201,0.00160494566791396,0.149092543544556,0.0236211298757538,-0.0665063454206554,0.0677008312469112,0.0787241600286599,-0.007199918075241,-0.0413046829602817
